sentence	label	gender
老明显呃，假使侬今朝喃，就吃吃饱弄点泡饭吃吃，没多少辰光喃肚皮就会得饿	0	female
搿啥道理呢，因为侬蛋白质没补充，蛋白质没补充喃，就肚皮饿了就老快呃，对伐	0	female
侬伐要讲，生活当中交交关关学问哦	0	female
侬伐要讲饮食高头有的学问，撒呃穿衣高头也有得学问侪有得学问呃	0	female
所以有辰光，活到老要学到老就是一天到晚就听听撒拧哎撒拧就是讲	0	female
哎，伊搿呃方法老好呃，吾就老欢喜去去去拨伊吸纳过来，就老欢喜去借鉴一下	0	female
有辰光哪能噶拨自家生活过勒就是讲	0	female
轻松，丰富多彩吾觉着，搿呃是老先决呃一呃，前提哦	0	female
所以有辰光阿拉要讨教讨教，侬有得撒呃好呃办法慢慢点，吾要想侬学呃哦	0	female
侬客气唻，侬各方面，吾看侪老到位呃，应该要向侬学习	0	female
因为呢，嗯，穿着也老要紧呃，对伐	0	female
侬吃勒好，穿勒好，葛末搿能噶喃，就自家喃有得自信心	0	female
侬吃勒伐好，经常生毛病，侬萎靡不振，葛末侬是撒地方来信心啦	0	female
侬今朝穿勒老提踏呃，侬自家觉着喃就精神精神状况也有得问题	0	female
因为吾原来工作喃，就是重视服装工作呃服装工作喃就，也蛮有得研究呃，对伐	0	female
嗯阿拉阿拉阿拉喃就平常，因为是做品牌呃啦	0	female
葛末对服装呃讲，服装呃穿着喃，阿拉侪也会得就是为消费者考虑搿对伐	0	female
嗯，一般性呢，阿拉几呃品牌喃就搭配高头，辣勒销售过程当中就会得上下上下交伊拉一道搭配好	0	female
伐要让消费者喃就买勒上头衣裳，还要想到下头裙子，想到下头裤子	0	female
葛末颜色搭伐搭阿拉觉着也是有点问题，对伐	0	female
葛末一般性喃，阿拉就搿件服装假使讲是嗯	0	female
嗯，花头呃或者是一式头呃，下头应该配撒呃裤子配撒呃裙子，阿拉喃就会得搭配好	0	female
搿能搿能噶啊里搭配好喃？葛末客户喃就买起来喃，伊是一组一组买得去呃	0	female
葛末对阿拉对阿拉来讲喃既做到	0	female
哦，既做到就生意生意高头喃就营业额做上去了，因为一做一买喃就营业额比较高对伐	0	female
对客户来讲喃，伊穿勒阿拉漂亮呃衣裳喃，也是无形当中为阿拉企业喃做广告	0	female
哎，衣拧要衣装哦，搿呃是真呃，衣裳对伐啦，老有讲究呃，穿勒漂亮	0	female
穿勒就是讲要得体，就是讲穿呃符合侬搿性格	0	female
真呃哦，那搿种专家应该讲是，老有得眼光哦。	0	female
同样呃，一件衣裳就经过指点，经过经过	0	female
搿呃点拨，然后经过哪能噶，合理搭配穿勒一个拧身哴就有可能伐一样	0	female
葛末有辰光买衣裳咯撒吾慢点也要也要到侬搿搭来要参谋参谋呃	0	female
侬对撒物事侪蛮有得讲究呃	0	female
然后对伐啦，阿拉下趟真哦交关事体侪要埃呃哦	0	female
是呃是呃是搿能噶样子呃，侬一般性穿服装喃，衣裳颜色伐好忒多	0	female
哦衣裳颜色忒多，侬就觉着拨人家感觉高头喃，就老乱呃啦。	0	female
尽管侬衣裳，假使讲面料老好价钿老到位呃，但但穿辣海以后拨拧嘎感觉就伐适宜	0	female
侬今朝从头到到到到脚一般性喃，阿拉呃讲法高头喃伐好超过三个颜色	0	female
包括侬今朝背呃包啥颜色衣裳穿呃啥颜色鞋子穿呃颜色	0	female
伐能够忒多颜色	0	female
哦今朝阿拉讲勒蛮开心呃，从吃讲到穿讲到孛相	0	female
嗯，真呃是蛮有劲呃真呃，经常下趟经常一定要交流交流哦，有交关事体真呃	0	female
嗯，哪能噶拨生活过勒开开心心搿是最最要紧呃	0	female
拨自家健健康康搿是最最要紧呃	0	female
老开心呃，跟侬讲闲话，跟侬一道聊天真呃觉着老开心呃	0	female
北京爱数智慧语音采集	0	female
北京爱数智慧语音采集	0	female
今朝阿拉来聊一下	0	female
家庭生活	0	female
家庭生活嘛，就讲反正是	0	female
恩，小拧嘛，现在阿拉呃嚒小拧小了，当阿拉是，当阿拉是屋里相做家庭主妇辰光	0	female
家庭生活喃就讲侬屋里相拧家庭成员之间	0	female
哪能样子？譬如讲侬跟侬跟侬呃爱拧，也是搿能样子侬	0	female
呃，想到付出，伐想到吾一定要哪能样子侬总归，呃，好好叫待伊，葛末伊也会的好叫待侬呃	0	female
小拧嚒侬作为侬作为娘呃，作为母亲喃侬要	0	female
要有要要要一个娘道要侬哪能样子，教育小拧侬尽，要做呃贤妻良母	0	female
侬，因为阿拉又要工作，又要教育小拧确实是老辛苦呃	0	female
葛末小拧有种小拧嘛，呃肯读书呃，有种小拧伐肯读书呃？伐肯读书嘛	0	female
侬还要旁边逼辣海逼辣海嘛，老早房子小	0	female
葛末夜里相侬要看电视，侬想到小拧功课还没做好唻，诶侬就伐好看电视侬要陪牢伊	0	female
到伊功课做好弄好了葛末侬再好有的侬呃娱乐生活葛末	0	female
第二天还要上班啦葛末侬也就算了，侬也困了，侬也吃伐消了，葛末侬要有的牺牲精神	0	female
就搿能样子	0	female
呃，家庭关系呃哦搿最主要是讲，呃，特别是夫妻道里哦	0	female
呃因为现样，阿拉现在呢，就是辣海呃山口	0	female
三口，两口之家啦等于是，女小拧嘛结婚了，小拧小拧呃家庭	0	female
阿拉嘛阿拉呃家庭，葛末小小拧嘛，一个礼拜来一趟，带带小拧，带带孙子出去孛相相	0	female
葛末阿拉老夫妻两呃呢就等辣屋里相享受自家呃生活但是呢因为	0	female
等于现在葛末小拧结婚，现在呃结婚，小拧结婚就等于高另一家人家结婚	0	female
对伐，两，等于是两家人家	0	female
葛末还有亲家，阿拉现在关系呢，的确侪比较融洽呃因为	0	female
阿拉侪大家侪分配好呃	0	female
诶，吾嘛管小拧	0	female
孛相	0	female
周末带出去孛相	0	female
阿拉亲家呢，专门管伊吃	0	female
葛末男亲家呢，专门管伊	0	female
阿拉搿呃呃伊拉娘呢就管伊，啊买买物事啊做撒	0	female
葛末阿拉儿子高老公呢就负责赚钞票。搿是阿拉新妇	0	female
扒呃，实际上搿就是开玩笑呃啦，比较融洽	0	female
阿拉啊，比较融洽，呃，就是讲	0	female
因为阿拉搿小朋友呢读书呢，阿拉呢现在外头也伐补课呃	0	female
阿拉现在读到三年级了	0	female
读书呢也蛮好呃	0	female
因为伊搿读书呢？伐像外头哦，现在补课老多哦	0	female
阿拉现在伐补呃	0	female
阿拉坚持小拧呃童真天真，就要辣该比小拧天真	0	female
就因为呃同真呃，天快乐是买伐着呃啦	0	female
侬到后头，伊岁数大了侬再喊伊去搿呃童真伐会的有唻	0	female
但是呢，阿拉学习也抓了蛮紧呃伊还还有只爱好唻打篮球拨邵天呃，收的去	0	female
所以讲伊也老忙呃还要敲鼓	0	female
现在呃小拧侪学只音，侪学只乐器呃啦	0	female
敲鼓也敲到八级了，阿拉现在	0	female
所以讲阿拉搿小拧应该讲还可以	0	female
但是吾希望伊下趟读了好点因为还是希望伊全面发展德育最主要	0	female
为撒道理吾带伊出去孛相	0	female
吾就是拨伊辣该孛相当中教育伊伐是一本正经教育	0	female
譬如讲吾带到广富林去	0	female
葛末伊看到搿呃房子	0	female
觉着老稀奇呃，搿房子辣该水里相	0	female
葛末伊要想了，房子辣水里相，哪能会的造起来	0	female
吾要讲拨伊听搿原因	0	female
葛末，吾还要就高伊讲了侬要数学学了好	0	female
数学伐好马虎答辩	0	female
伐好错只小数点错只小数点，侬只房子就全部侪进辣水里相全部侪推特了	0	female
伊就晓得了葛末，伊就有的高吾讲奶奶吾下趟呢	0	female
要造造要好叫读书回来还写了一篇心得体会唻	0	female
家庭成员呢就讲，现在现在小拧呢另外住成家了	0	female
另外成家了以后呢，作为阿拉来讲呢，伐要去过度干预伊	0	female
葛末有种阿婆咯撒对伐，老滑稽呃，要敢到新妇屋里相去帮伊收作房间	0	female
伐帮伊汏衣裳，侬觉着哎哟吾付出对侬多少好，但是新妇认为，拧帮吾汏衣裳，其实侬就是亏吾隐私	0	female
搿吾衣裳，吾吾吾今朝来伐急汏摆辣海嘛，吾夜到回来会的汏呃呀	0	female
对伐啦，侬侬阿婆来了算看伐惯了	0	female
要要帮吾汏特了，汏特了侬算，阿婆从阿婆心理角度讲，吾对那多少好啊。	0	female
拨侬内衣内裤也汏了那衣裳那多少懒啊，衣裳也伐汏	0	female
葛末新妇讲吾一天辛苦了伐得了，来伐急汏，吾摆辣海，吾又伐是没换呃衣裳吾摆辣海吾明朝会得汏呃	0	female
葛末侬伐帮吾，吾就吾就哪能就臭特了啊就	0	female
葛末侬侬搿能样子看吾寻死，吾内衣内裤侬汏吾撒体呢葛末所以辣讲	0	female
作为阿拉来讲呢，伐去过度呃干预伊拉	0	female
呃，叫撒人家需要阿拉，需要那帮忙了，葛末就帮忙，伐帮忙	0	female
有种非常住的再近哦，也伐要没撒事体	0	female
啊，尤其儿子新妇伐辣屋里相，侬钥匙开进去进去，像征出兵一样，看看弄弄。	0	female
搿人家新妇吓一跳唻，侬搿能噶，侬随时随地好进来啊	0	female
侬真呃，要要去。要要伊拉要晓得侬？得，呃真呃伐讲撒得到伊拉同意，然后人家至少辣辣人家	0	female
许可呃情况人家知情呃情况下头，侬侬阿婆再去葛末侬搿呃也是尊重伊，葛末搿能样子人家也尊重侬	0	female
对呃哦搿新妇哦因为毕竟伐是自家肚皮里养出来呃	0	female
是要要尊重伊呃因为侬儿子好讲好搿呃，新妇伐好讲	0	female
新妇伐好讲伊呃，侬要要老回转呃讲，比如阿拉搿呃新妇伊	0	female
做，伊是医院里做呃，伊工作老吃力呃	0	female
侬想想看，伊下，一天到夜下班回来吃力了，侬首先回来又伐是，哦又伐是做家务	0	female
伊是困觉	0	female
阿拉好讲伊伐，伐好讲要理解伊，伊，要要远呃，阿拉现在做阿婆呃，要换位思考	0	female
会的换位思考就婆媳关系会的处理好，的确是伐好到伊拉屋里相去，吾就高伊隔一条马路	0	female
但是吾从来伐去呃，因为伊屋里相为撒道理呢，用伐着去呃呀	0	female
伊衣裳伊现在有的搿呃请钟点工呃有保姆来呃	0	female
侬去组撒伊拉屋里相又伐开伙仓	0	female
小拧是亲家带辣该呃	0	female
对伐，侪是，呃小拧亲家带辣该，礼礼拜天礼拜六辣吾搿呃礼拜天伊拉屋里相小拧蹲一天	0	female
好唻，礼拜天蹲一天就辣外头侬去干涉伊组撒，有辰光伊跟吾讲	0	female
阿妈，阿老娘啊！吾今朝伐来咯！葛末伊要高	0	female
同事去孛相了	0	female
葛末也属于正常呃，所以伊跟吾讲，哦，伐来就伐来，反正吾现在阿拉现在又要	0	female
屋里相要好要小做小做老，老做小	0	female
现在真呃是老做小，葛末阿拉现在呢，就是讲亲家也好阿拉儿子媳妇也好	0	female
阿拉是三只脚啦，等于侪是隔一条马路葛末，因为为撒道理教育	0	female
喏，搿能噶呢就讲交流起来方便点有撒事体照顾得到	0	female
小拧呢也，两个小拧呢比较也蛮好，也算好呃	0	female
伐像啃老啊，组撒，没呃，对伐啦	0	female
伊拉，毕竟是搿工作侪比较辛苦呃，比较忙呃，所有呃小	0	female
阿拉呃小朋友基本上侪是阿拉老呃辣该弄	0	female
伊拉搿屋里相就等于像旅馆一样呃，但是吾介近哦，吾从来伐去哦	0	female
除特要早哴头讲好，哦老娘侬明朝早哴头来领小，伐然要，葛末也明朝早哴头去领	0	female
伊屋里相养猫	0	female
吾是看到搿猫怕呃啦	0	female
伐敢动呃啦	0	female
伊是要得唻，宝贝的来伐得了	0	female
葛末，伊要养哪能办，吾喊伊伐养，对空气伐好，对小拧肺伐好	0	female
但是伊要养，现在小年轻侪欢喜动物呀。	0	female
侬没办法阻止伊呃呀，但是只要吾讲过了，就好了	0	female
点到为止对媳妇是点到为止，伐好多讲	0	female
小拧因为伊伊现在是阿拉儿从原生呃家庭已经分离出去了	0	female
伊是伊呃家庭了，伊现在有只原原生呃家庭了，所以阿拉老呃，只好是	0	female
伐好去参与多干涉伊拉呃屋里相	0	female
再讲到侬现在儿子新妇屋里住呃。有种婆对伐啦，到儿子新妇屋里相。哦哟	0	female
那屋里相弄了乱七八糟，就帮伊打扫，打扫好子以后，然后一头打扫一头要讲	0	female
阿拉老早喏，自家屋里相弄了多少清爽，侬现在弄了搿能样子，葛末人家又没叫侬来打扫咯，侬觉着乱七八糟，人家物事	0	female
那伐碰嘛，拧家撒物事撒物事侪走特，伊去碰伊组撒呢，所以	0	female
喏，现在呃喏，所以阿拉要做搿种开明呃阿婆，尤要做搿种喏	0	female
文明呃，要有知识呃，伐去干涉拧家，要懂得拧是有隐私呃，伐像老早旧式呃阿婆，伐得随时随地	0	female
新妇房间闯进来了随时随地要骂侬就骂侬，要讲侬就讲侬	0	female
乃末叫撒呃。呃搿呃埃呃呃，乃末一直打蹲屋里相来打扫拧家又伐要侬打到一直打扫	0	female
一头搞卫生，一头还要骂搿吾搿日脚哪能过法子啦，所以阿拉从来伐做搿种事体是搿能样子呃	0	female
新妇嘛新妇，伊呃自由，伊要哪能就哪能样子，侬认为伊弄了乱七八糟啊，伊认为侬屋里相弄了乱七八糟唻	0	female
个拧看看问题呃角度伐同，伊呃屋里相伊做主侬呃屋里相侬作主就搿能样子	0	female
乃末小拧也是搿能样子呃，小拧也是，阿拉呃现在呃小拧也是呃葛末总归以，以阿拉儿子讲总归以阿拉为止	0	female
乃末需要侬帮忙咯撒，阿拉会的吾会的提出来呃	0	female
葛末吾讲有数了，总归	0	female
是呃，确实是搿能样子呃，搿叫一代管一代	0	female
最主要阿拉只要晓得那是好好呃	0	female
好好辣辣过日节葛末就放心了阿拉嘛也好好呃好好嘛也就伐真	0	female
也就对侬呃帮助，也就伐来增加那呃负担	0	female
介倒也是真呃	0	female
阿拉身体好就对小拧好，小拧好就是对阿拉好	0	female
对伐伊拉团团结结恩恩爱爱多少好啊	0	female
